Name,Description,Letter,Tier,Effect1,Level1,Effect2,Level2,Effect3,Level3,Effect4,Level4,Effect5,Level5,RestrictedMovement,RestrictedWeapons,ExclusiveUser1,ExclusiveUser2,ExclusiveUser3
Mastermind,"At start of turn, deals 1 damage to unit. If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd+9 to unit during combat and deals damage = X + Y (X = 80% of highest total bonuses among unit and allies within 2 spaces of unit; Y = 80% of highest total penalties among target and foes within 2 spaces of target; excluding area-of-effect Specials).",A,1,mastermind,0,,,,,,,,,Any,Any,T!Lysithea,,
Realms United,"Unit can counterattack regardless of foe's range. If foe initiates combat or foe's HP ≥ 75% at start of combat, inflicts Atk/Spd/Def/Res-7 on foe and reduces damage from foe's first attack by 7 during combat (for standard attacks, ""first attack"" means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes).",A,1,dCounter,0,realmsUnited,0,,,,,,,Any,Any,B!F!Corrin,,
Rare Talent,"At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+7 to unit and disables foe's effects that ""calculate damage using the lower of foe's Def or Res"" (excluding when dealing damage with an area-of-effect Special) during combat, and also, the following effects will occur based on the value of unit's Res minus foe's Res: if ≥ 1, neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat; if ≥ 10 and either foe's Range = 2 or unit initiates combat, unit attacks twice during combat.",A,1,rareTalent,0,,,,,,,,,Any,Any,B!Soren,,
Beyond Witchery,"Grants Atk/Spd/Def/Res+8 to unit. At start of turn, grants Special cooldown count-X to unit and deals X damage to unit (on turn 1, X = 2; otherwise, X = 1). Neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat.",A,1,spectrumBoost,8,sothisTempo,0,beyondWitchery,0,,,,,Any,Any,R!Sonya,,
Thunder's Fist,"At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+7 to unit during combat and deals damage = 15% of unit's Atk (excluding area-of-effect Specials), and also, if unit initiates combat, reduces damage from foe's first attack by 50% during combat, and if number of spaces from unit's start position to end position ≥ 2, unit attacks twice.",A,1,MAGIC IS EVERYTHING,0,,,,,,,,,Any,Any,R!Reinhardt,,
Gray Illusion,"If unit initiates combat or foe's HP ≥ 75% at start of combat, grants Atk/Def/Res+9 to unit during combat, and if unit's Res > foe's Res, foe cannot counterattack. If unit initiates combat, after combat, inflicts the following status on foes with the highest Spd within 3 spaces of target foe (excluding target) through their next actions: ""after start-of-turn skills trigger, action ends immediately"" (for foes who have not yet taken an action in Summoner Duels, instead of inflicting this effect, ends their action immediately).",A,1,grayIllusion,0,,,,,,,,,Any,Any,V!Lyon,,
Obsession,"At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+9 to unit during combat, unit makes a guaranteed follow-up attack, foe cannot make a follow-up attack, and also, when unit performs a follow-up attack, neutralizes ""reduces damage by X%"" effects from foe's non-Special skills (excluding area-of-effect Specials). At start of combat, if unit's HP ≥ 25% and if decreasing the Spd difference necessary to make a follow-up attack by 25 would allow unit to trigger a follow-up attack (excluding guaranteed or prevented follow-ups), triggers [Potent Follow X%] during combat (if unit cannot perform follow-up and attack twice, X = 80; otherwise, X = 40).",A,1,https://www.youtube.com/watch?v=x5cdtS1HDq4,0,,,,,,,,,Any,Any,Ivy,,
Emblems' Miracle,"Unit can counterattack regardless of foe's range. If unit is within 3 spaces of an ally, grants Atk/Spd/Def/Res+9 to unit during combat and reduces damage from foe's first attack during combat and from area-of-effect Specials (excluding Røkkr area-of-effect Specials) by 40% (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes). If the number of allies within 3 spaces of unit ≥ 3 and foe initiates combat, if unit's HP > 1 and foe would reduce unit's HP to 0 during combat, unit survives with 1 HP, and after combat, restores 99 HP to unit (effect only triggers for player's team once per map and does not stack with non-Special effects that allow unit to survive with 1 HP if foe's attack would reduce unit's HP to 0; when any other such effect triggers on a unit granted this effect, this effect will trigger too).",A,1,Miracle O' Emblems,0,,,,,,,,,Any,Any,L!M!Alear,WI!M!Alear,
Fell Wyrmscale,"At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+8 to unit, neutralizes foe's bonuses (from skills like Fortify, Rally, etc.), and unit deals damage = 15% of unit's Atk during combat (excluding area-of-effect Specials), and also, when Special triggers, neutralizes foe's ""reduces damage by X%"" effects from foe's non-Special skills (excluding area-of-effect Specials). At start of combat, if unit's HP ≥ 25%, restores 7 HP to unit after combat.",A,1,fellWyrmscale,0,,,,,,,,,Any,Any,CH!F!Robin,,
Obsidian Tactics,"If foe initiates combat or foe's HP ≥ 75% at start of combat, grants Atk/Spd/Def/Res+9 to unit during combat, and the following effects occur during combat based on the value of X (X = total number of [Bonus] effects active on unit and allies within 2 spaces of unit, excluding stat bonuses): if ≥ 1 inflicts Atk/Def-X × 2 on foe (max 12); if ≥ 3, unit can counterattack regardless of foe's range; if ≥ 5, reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% (excluding area-of-effect Specials).",A,1,obsidianTactics,0,,,,,,,,,Any,Any,A!Amelia,,
Divine Toxin,"If unit can transform, transformation effects gain ""if unit is within 2 spaces of a beast or dragon ally, or if number of adjacent allies other than beast or dragon allies ≤ 2"" as a trigger condition (in addition to existing conditions). If defending in Aether Raids, at the start of enemy turn 1, if conditions for transforming are met, unit transforms. At start of player phase or enemy phase, grants [Dosage] to unit and allies within 2 spaces of unit for 1 turn. If unit is transformed or if foe initiates combat, grants Atk/Def/Res+10 to unit, neutralizes foe's bonuses to Atk/Def, grants Special cooldown charge +1 to unit per attack (only highest value applied; does not stack), and neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat.",A,1,divineToxin,0,fortuneCond,0,,,,,,,Any,Any,Níðhöggr,NY!Níðhöggr,
Oath of Ostia,"Grants HP+5. After unit acts (if Canto triggers, after Canto), or, if defending in Aether Raids, at the start of enemy phase, applies [Divine Vein (Stone)] to unit's space and spaces within 2 spaces of unit for 1 turn. If foe initiates combat or foe's HP ≥ 75% at start of combat, inflicts Atk/Def-10 on foe, grants Special cooldown count-2 to unit before foe's first attack, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).",A,1,HPBoost,5,oathOfOstia,0,,,,,,,Any,Any,X!Hector,,
Leaden Regrets,"If unit can transform, transformation effects gain ""if unit is within 2 spaces of a beast or dragon ally, or if number of adjacent allies other than beast or dragon allies ≤ 2"" as a trigger condition (in addition to existing conditions). If defending in Aether Raids, at the start of enemy turn 1, if conditions for transforming are met, unit transforms. If unit is transformed or if foe initiates combat, inflicts Atk/Def-10 on foe, reduces damage from foe's follow-up attack by 80% (""follow-up attack"" normally means only the second strike; for effects that grant ""unit attacks twice,"" it means the third and fourth strikes), and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials). If foe initiates combat, after combat, the closest foes within 4 spaces of target who have yet to act have their actions end immediately.",A,1,fortuneCond,0,leadenRegrets,0,,,,,,,Any,Any,WI!Fomortiis,,
Swift Ice,"If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd/Def/Res+8 to unit, reduces damage from foe's first attack by 30% (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials). If unit initiates combat against a non-dragon, non-beast infantry foe and unit's Spd ≥ foe's Spd+20, grants ""effective against all weapon types"" to unit during combat. Otherwise, if unit initiates combat and unit's Spd ≥ foe's Spd+5, grants ""effective against all weapon types"" to unit during combat.",A,1,swiftIce,0,,,,,,,,,Any,Any,WI!F!Shez,,
Beyond Reason,"Grants Atk/Def/Res+10. If foe initiates combat or foe's HP ≥ 75% at start of combat, grants bonus to unit's Atk/Def/Res = A + B (A = 2 × number of  [Penalty] effects active on foe and foes within 3 rows or 3 columns centered on that foe, excluding stat penalties; max 12; B = 2 × current penalty on unit's respective stats; calculates each stat penalty independently), neutralizes foe's bonuses to Atk/Res, and reduces damage from foe's first attack by X% during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes; if foe can make a follow-up attack, X = 80; otherwise, X = 40), and restores 7 HP to unit after combat.",A,1,beyondReason,0,atkBoost,10,defBoost,10,resBoost,10,,,Any,Any,Athos,,
Protective,"For foes within 3 rows or 3 columns centered on unit, inflicts Atk/Spd/Def/Res-5 on foe and neutralizes foe's bonuses during combat. At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+9 to unit and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials), and also, if foe is engaged or if unit's Res ≥ foe's Res+5, reduces damage from foe's first attack by 15% of foe's Atk during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and also, if foe's attack can trigger foe's Special, inflicts Special cooldown count+1 on foe before foe's first attack during combat (cannot exceed the foe's maximum Special cooldown). At start of combat, if unit's HP ≥ 25% and if unit's support partner's HP ≤ 99% or if unit is within 2 spaces of an ally with HP ≤ 99%, deals +15 damage when Special triggers during combat (excluding area-of-effect Specials).",A,1,protective,0,,,,,,,,,Any,Any,Nel,,
Trained to Kill,"Unit can move through foes' spaces.

If any space within 2 spaces of unit meets any of the following conditions, unit can move to that space or any space within 2 spaces of that space, and also, if unit initiates combat, unit attacks twice:
  - There is an ally.
  - There is a Divine Vein effect applied.
  - It is defensive terrain.
  - It counts as difficult terrain, excluding impassable terrain.

If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd+10 to unit, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).",A,1,trainedToKill,0,passSk,3,,,,,,,Any,Any,Yunaka,,
Nihility's Undoing,"If unit can transform, transformation effects gain ""if unit is within 2 spaces of a beast or dragon ally, or if number of adjacent allies other than beast or dragon allies ≤ 2"" as a trigger condition (in addition to existing conditions). If defending in Aether Raids, at the start of enemy turn 1, if conditions for transforming are met, unit transforms. If unit is transformed or if foe's HP ≥ 75% at start of combat, grants Atk/Spd/Def/Res+X+8 to unit and reduces damage from foe's attacks by X × 4 during combat (X = number of spaces from start position to end position of whoever initiated combat; max 3; excluding area-of-effect Specials), and also, when foe's attack triggers foe's Special, reduces damage by an additional X × 4 (excluding area-of-effect Specials). If unit is transformed or if foe's HP ≥ 75% at start of combat, grants Special cooldown charge +1 to unit per attack (only highest value applied; does not stack) and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).",A,1,fortuneCond,0,nihilitysUndoing,0,,,,,,,Any,Any,SP!Eitr,,
Gift of Guidance,"Grants Atk/Def/Res+10. At start of turn, if unit's HP ≥ 25%, grants Special cooldown count-2 to unit and grants Special cooldown count-1 to allies within 2 of spaces of unit, and also, if those allies are magic or staff allies, grants an additional Special cooldown count-1 to those allies. At start of combat, if unit's HP ≥ 25%, neutralizes penalties on unit, inflicts Special cooldown charge -1 on foe per attack (only highest value applied; does not stack), and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).",A,1,giftOGuidance,0,atkBoost,10,defBoost,10,resBoost,10,,,Any,Any,P!Gotoh,,
New Opening,"If unit can transform, transformation effects gain ""if unit is within 2 spaces of a beast or dragon ally, or if number of adjacent allies other than beast or dragon allies ≤ 2"" as a trigger condition (in addition to existing conditions).

If defending in Aether Raids, at the start of enemy turn 1, if conditions for transforming are met, unit transforms.

If unit is transformed or if foe's HP ≥ 75% at start of combat, grants Atk/Spd/Def/Res+9 to unit, neutralizes effects that inflict ""Special cooldown charge -X"" on unit, unit deals +X damage (excluding area-of-effect Specials), reduces damage from foe's first attack by X during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), reduces damage from foe's Specials by an additional X (excluding area-of-effect Specials; X = number of spaces from start position to end position of whoever initiated combat × 4; max 12), and restores 7 HP to unit after combat.",A,1,newOpening,0,fortuneCond,0,,,,,,,Any,Any,Elm,,
Bond Breaker,"Unit can counterattack regardless of foe's range.

At start of player phase or enemy phase, if unit's HP > 25%, grants [Fell Spirit] to unit and allies within 2 spaces of unit for 1 turn, and inflicts Atk/Spd-7 and [Schism] on closest foes and any foes within 2 spaces of those foes through their next actions.

If foe initiates combat or if unit's HP ≥ 25% at start of combat, grants Atk/Spd/Def/Res+9 to unit and reduces damage from foe's first attack by 7 during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and also, if unit's HP > 1 and foe would reduce unit's HP to 0, unit survives with 1 HP (once per combat; does not stack with non-Special effects that allow unit to survive with 1 HP if foe's attack would reduce HP to 0).",A,1,dCounter,0,bondBreaker,0,,,,,,,Any,Any,FA!M!Alear,,
